"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.9","Lista","Lista 2A","9","2","13","2","4","7","10","1","0","0","0","2","50"
"261.11.15.196.1.9","Lista","Lista 2M","5","23","1","5","6","1","2","0","0","0","0","3","46"
"261.11.15.196.1.9","Lista","Lista 5","0","0","0","0","1","0","0","1","0","0","0","1","3"
"261.11.15.196.1.9","Lista","Lista 7","2","2","0","2","0","0","2","0","1","0","0","0","9"
"261.11.15.196.1.9","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","112"
