"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.27","Lista","Lista 2A","10","5","8","1","3","7","5","1","1","4","0","1","46"
"261.11.15.196.1.27","Lista","Lista 2M","10","17","1","7","5","2","1","0","0","1","0","0","44"
"261.11.15.196.1.27","Lista","Lista 5","0","2","0","0","2","1","1","0","0","0","0","1","7"
"261.11.15.196.1.27","Lista","Lista 7","4","2","0","0","1","0","0","0","0","0","0","0","7"
"261.11.15.196.1.27","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","108"
