"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.13","Lista","Lista 2A","19","10","11","3","4","3","8","2","3","6","1","2","72"
"261.11.15.196.1.13","Lista","Lista 2M","11","13","0","5","3","3","0","0","1","0","0","0","36"
"261.11.15.196.1.13","Lista","Lista 5","0","0","0","2","0","0","0","0","0","0","1","1","4"
"261.11.15.196.1.13","Lista","Lista 7","3","0","1","2","0","0","1","0","0","1","0","0","8"
"261.11.15.196.1.13","Blanco","VOTO EN BLANCO","3"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","123"
