"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.14","Lista","Lista 2A","14","6","14","0","2","6","5","1","1","8","1","2","60"
"261.11.15.196.1.14","Lista","Lista 2M","9","1","1","10","4","2","2","1","1","1","1","2","35"
"261.11.15.196.1.14","Lista","Lista 5","0","0","0","0","0","0","0","0","0","0","0","1","1"
"261.11.15.196.1.14","Lista","Lista 7","6","2","1","0","0","0","0","0","0","0","0","0","9"
"261.11.15.196.1.14","Blanco","VOTO EN BLANCO","9"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","114"
