"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.22","Lista","Lista 2A","21","5","18","1","2","1","3","2","1","2","0","0","56"
"261.11.15.196.1.22","Lista","Lista 2M","7","24","0","9","2","3","1","7","1","0","1","0","55"
"261.11.15.196.1.22","Lista","Lista 5","1","0","0","0","2","1","0","0","0","0","0","0","4"
"261.11.15.196.1.22","Lista","Lista 7","2","1","0","1","0","0","0","0","0","1","0","0","5"
"261.11.15.196.1.22","Blanco","VOTO EN BLANCO","2"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","123"
