"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.10","Lista","Lista 2A","12","8","17","2","3","6","8","3","1","7","1","0","68"
"261.11.15.196.1.10","Lista","Lista 2M","11","8","2","11","8","3","2","2","0","0","0","0","47"
"261.11.15.196.1.10","Lista","Lista 5","1","0","0","0","0","2","0","0","0","0","0","0","3"
"261.11.15.196.1.10","Lista","Lista 7","6","0","0","0","0","0","0","0","0","0","0","0","6"
"261.11.15.196.1.10","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","128"
