"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.11","Lista","Lista 2A","12","4","14","2","4","6","5","2","2","5","0","1","57"
"261.11.15.196.1.11","Lista","Lista 2M","10","10","3","9","2","2","1","1","2","0","1","2","43"
"261.11.15.196.1.11","Lista","Lista 5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261.11.15.196.1.11","Lista","Lista 7","4","0","0","0","1","0","0","0","0","0","0","0","5"
"261.11.15.196.1.11","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","110"
