"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.7","Lista","Lista 2A","8","1","16","0","5","4","6","3","2","3","4","1","53"
"261.11.15.196.1.7","Lista","Lista 2M","8","6","1","17","4","1","0","2","1","0","1","3","44"
"261.11.15.196.1.7","Lista","Lista 5","1","0","1","0","2","0","0","0","0","0","0","0","4"
"261.11.15.196.1.7","Lista","Lista 7","2","1","0","0","0","0","1","0","1","0","0","0","5"
"261.11.15.196.1.7","Blanco","VOTO EN BLANCO","5"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","111"
