"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.26","Lista","Lista 2A","16","5","21","3","7","7","4","4","2","6","2","0","77"
"261.11.15.196.1.26","Lista","Lista 2M","12","18","1","8","3","4","0","2","2","1","0","0","51"
"261.11.15.196.1.26","Lista","Lista 5","0","0","0","0","0","0","0","0","0","0","0","1","1"
"261.11.15.196.1.26","Lista","Lista 7","1","0","1","1","0","1","1","0","0","0","0","0","5"
"261.11.15.196.1.26","Blanco","VOTO EN BLANCO","7"
"Votos NULOS","0"
"Votos a Computar","3"
"Total General","144"
