"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.17","Lista","Lista 2A","14","11","18","1","1","7","3","4","0","2","2","1","64"
"261.11.15.196.1.17","Lista","Lista 2M","6","18","1","3","3","2","0","1","0","0","0","1","35"
"261.11.15.196.1.17","Lista","Lista 5","0","1","0","0","0","0","0","0","0","0","0","1","2"
"261.11.15.196.1.17","Lista","Lista 7","1","2","0","1","0","0","4","0","0","0","1","0","9"
"261.11.15.196.1.17","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","114"
