"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.19","Lista","Lista 2A","6","7","22","2","1","4","6","0","1","2","1","1","53"
"261.11.15.196.1.19","Lista","Lista 2M","4","19","0","4","6","2","1","2","1","0","0","2","41"
"261.11.15.196.1.19","Lista","Lista 5","0","0","0","0","0","0","0","0","0","0","1","0","1"
"261.11.15.196.1.19","Lista","Lista 7","1","1","0","0","0","0","3","0","0","0","0","0","5"
"261.11.15.196.1.19","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","2"
"Total General","106"
