"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.196.1.25","Lista","Lista 2A","13","2","15","2","2","3","14","3","1","1","1","1","58"
"261.11.15.196.1.25","Lista","Lista 2M","10","14","1","2","6","1","2","0","1","0","0","1","38"
"261.11.15.196.1.25","Lista","Lista 5","1","0","1","0","0","2","0","0","0","0","0","0","4"
"261.11.15.196.1.25","Lista","Lista 7","2","1","0","0","0","0","0","0","0","0","0","0","3"
"261.11.15.196.1.25","Blanco","VOTO EN BLANCO","9"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","112"
