"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.427.1.9","Lista","Lista 2A","12","12","16","1","1","14","8","0","5","11","0","1","81"
"261.11.15.427.1.9","Lista","Lista 2M","21","14","1","2","2","4","2","6","2","0","0","1","55"
"261.11.15.427.1.9","Lista","Lista 5","0","0","0","0","1","0","0","0","0","0","1","0","2"
"261.11.15.427.1.9","Lista","Lista 7","5","0","1","1","0","1","2","1","0","0","0","0","11"
"261.11.15.427.1.9","Blanco","VOTO EN BLANCO","5"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","155"
