"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.427.1.13","Lista","Lista 2A","16","1","12","2","2","10","6","1","7","7","0","0","64"
"261.11.15.427.1.13","Lista","Lista 2M","11","13","1","5","3","3","4","7","0","0","1","0","48"
"261.11.15.427.1.13","Lista","Lista 5","0","0","1","0","0","0","0","0","0","0","0","0","1"
"261.11.15.427.1.13","Lista","Lista 7","2","1","0","0","0","0","0","0","0","0","0","0","3"
"261.11.15.427.1.13","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","2"
"Votos a Computar","0"
"Total General","122"
