"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.427.1.15","Lista","Lista 2A","11","6","7","2","1","14","5","0","7","4","0","1","58"
"261.11.15.427.1.15","Lista","Lista 2M","20","14","0","3","2","4","3","6","0","1","0","3","56"
"261.11.15.427.1.15","Lista","Lista 5","0","1","0","0","1","0","0","0","0","0","0","0","2"
"261.11.15.427.1.15","Lista","Lista 7","6","2","2","1","0","0","0","1","1","0","0","0","13"
"261.11.15.427.1.15","Blanco","VOTO EN BLANCO","7"
"Votos NULOS","4"
"Votos a Computar","0"
"Total General","140"
