"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.427.1.20","Lista","Lista 2A","10","5","10","2","0","12","9","3","9","7","0","1","68"
"261.11.15.427.1.20","Lista","Lista 2M","16","14","0","7","0","1","6","10","0","0","0","1","55"
"261.11.15.427.1.20","Lista","Lista 5","0","0","1","2","0","0","0","0","0","0","0","0","3"
"261.11.15.427.1.20","Lista","Lista 7","1","0","0","0","0","0","1","0","0","0","0","0","2"
"261.11.15.427.1.20","Blanco","VOTO EN BLANCO","9"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","137"
