"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.427.1.17","Lista","Lista 2A","26","6","8","4","2","11","14","2","11","1","0","0","85"
"261.11.15.427.1.17","Lista","Lista 2M","18","17","0","5","1","1","4","5","0","0","0","1","52"
"261.11.15.427.1.17","Lista","Lista 5","1","0","0","0","0","0","0","0","1","1","0","0","3"
"261.11.15.427.1.17","Lista","Lista 7","2","0","1","0","0","0","0","0","0","0","0","1","4"
"261.11.15.427.1.17","Blanco","VOTO EN BLANCO","5"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","149"
