"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.427.1.19","Lista","Lista 2A","12","2","15","2","4","14","18","0","12","11","0","0","90"
"261.11.15.427.1.19","Lista","Lista 2M","10","16","0","3","1","0","5","11","0","0","0","0","46"
"261.11.15.427.1.19","Lista","Lista 5","0","0","0","0","2","0","0","0","0","0","0","1","3"
"261.11.15.427.1.19","Lista","Lista 7","3","0","0","0","0","0","0","2","0","0","0","0","5"
"261.11.15.427.1.19","Blanco","VOTO EN BLANCO","6"
"Votos NULOS","3"
"Votos a Computar","0"
"Total General","153"
