"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.427.1.2","Lista","Lista 2A","9","6","9","1","1","17","8","1","6","4","0","0","62"
"261.11.15.427.1.2","Lista","Lista 2M","9","9","1","8","5","2","3","3","0","0","0","0","40"
"261.11.15.427.1.2","Lista","Lista 5","1","0","0","1","0","1","0","0","0","0","0","1","4"
"261.11.15.427.1.2","Lista","Lista 7","7","0","1","0","0","0","1","0","0","0","0","0","9"
"261.11.15.427.1.2","Blanco","VOTO EN BLANCO","5"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","120"
