"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.39","Lista","Lista 2A","7","9","14","1","4","6","6","7","1","1","1","0","57"
"261.11.15.363.1.39","Lista","Lista 2M","9","3","3","8","4","2","2","6","0","0","0","0","37"
"261.11.15.363.1.39","Lista","Lista 5","0","0","1","0","0","0","0","0","0","0","0","0","1"
"261.11.15.363.1.39","Lista","Lista 7","3","1","1","0","0","0","1","0","0","0","0","0","6"
"261.11.15.363.1.39","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","2"
"Votos a Computar","0"
"Total General","107"
