"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.8","Lista","Lista 2A","19","3","7","1","4","7","4","6","1","2","0","3","57"
"261.11.15.363.1.8","Lista","Lista 2M","7","0","2","15","1","1","1","2","0","0","2","1","32"
"261.11.15.363.1.8","Lista","Lista 5","1","2","0","0","1","0","1","1","0","0","0","0","6"
"261.11.15.363.1.8","Lista","Lista 7","3","1","0","1","0","0","2","0","0","0","0","0","7"
"261.11.15.363.1.8","Blanco","VOTO EN BLANCO","0"
"Votos NULOS","0"
"Votos a Computar","10"
"Total General","112"
