"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.44","Lista","Lista 2A","17","5","20","1","2","2","4","7","0","3","2","0","63"
"261.11.15.363.1.44","Lista","Lista 2M","10","6","2","17","4","0","0","0","0","1","1","0","41"
"261.11.15.363.1.44","Lista","Lista 5","0","0","1","0","0","0","0","0","0","0","0","0","1"
"261.11.15.363.1.44","Lista","Lista 7","12","1","0","1","0","0","2","0","0","0","0","0","16"
"261.11.15.363.1.44","Blanco","VOTO EN BLANCO","6"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","127"
