"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.23","Lista","Lista 2A","12","5","12","2","4","7","2","3","0","1","0","0","48"
"261.11.15.363.1.23","Lista","Lista 2M","6","1","1","8","4","4","1","1","0","1","0","6","33"
"261.11.15.363.1.23","Lista","Lista 5","0","0","0","1","1","0","0","0","0","0","1","0","3"
"261.11.15.363.1.23","Lista","Lista 7","4","0","0","1","0","0","0","0","0","0","0","0","5"
"261.11.15.363.1.23","Blanco","VOTO EN BLANCO","6"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","95"
