"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.31","Lista","Lista 2A","15","8","15","2","4","3","8","3","0","3","1","0","62"
"261.11.15.363.1.31","Lista","Lista 2M","11","5","0","5","7","5","1","0","0","2","0","1","37"
"261.11.15.363.1.31","Lista","Lista 5","1","1","0","0","0","2","0","0","0","0","0","1","5"
"261.11.15.363.1.31","Lista","Lista 7","5","0","0","2","1","0","0","0","0","0","0","1","9"
"261.11.15.363.1.31","Blanco","VOTO EN BLANCO","6"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","119"
