"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.36","Lista","Lista 2A","9","5","14","0","5","3","4","4","1","0","0","0","45"
"261.11.15.363.1.36","Lista","Lista 2M","5","3","1","11","7","4","1","1","0","0","0","4","37"
"261.11.15.363.1.36","Lista","Lista 5","1","0","0","1","0","0","0","0","0","1","0","0","3"
"261.11.15.363.1.36","Lista","Lista 7","6","0","1","1","0","0","0","0","0","0","0","0","8"
"261.11.15.363.1.36","Blanco","VOTO EN BLANCO","3"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","96"
