"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.4","Lista","Lista 2A","11","10","20","1","6","2","2","11","0","1","0","0","64"
"261.11.15.363.1.4","Lista","Lista 2M","7","4","1","9","2","1","1","1","0","0","0","1","27"
"261.11.15.363.1.4","Lista","Lista 5","0","0","0","3","1","1","0","0","0","1","0","0","6"
"261.11.15.363.1.4","Lista","Lista 7","0","1","0","0","0","1","0","1","0","0","1","0","4"
"261.11.15.363.1.4","Blanco","VOTO EN BLANCO","3"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","105"
