"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.49","Lista","Lista 2A","8","6","19","3","1","11","6","2","0","2","1","0","59"
"261.11.15.363.1.49","Lista","Lista 2M","7","5","0","9","5","3","2","3","0","0","0","2","36"
"261.11.15.363.1.49","Lista","Lista 5","2","2","0","1","0","0","0","0","0","0","0","0","5"
"261.11.15.363.1.49","Lista","Lista 7","4","1","0","0","0","0","1","0","0","0","0","0","6"
"261.11.15.363.1.49","Blanco","VOTO EN BLANCO","8"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","114"
