"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.9","Lista","Lista 2A","30","8","16","2","5","2","4","12","0","0","0","1","80"
"261.11.15.363.1.9","Lista","Lista 2M","10","2","2","7","4","3","1","0","0","0","0","4","33"
"261.11.15.363.1.9","Lista","Lista 5","0","0","0","0","0","1","1","0","0","0","1","0","3"
"261.11.15.363.1.9","Lista","Lista 7","2","0","0","0","0","0","0","0","0","0","0","0","2"
"261.11.15.363.1.9","Blanco","VOTO EN BLANCO","2"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","121"
