"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.25","Lista","Lista 2A","13","6","10","2","11","3","8","3","1","0","1","0","58"
"261.11.15.363.1.25","Lista","Lista 2M","15","3","2","7","1","3","0","0","1","1","1","2","36"
"261.11.15.363.1.25","Lista","Lista 5","0","2","0","3","0","0","1","1","0","0","1","1","9"
"261.11.15.363.1.25","Lista","Lista 7","3","0","0","0","1","0","0","0","0","0","0","0","4"
"261.11.15.363.1.25","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","111"
