"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.41","Lista","Lista 2A","13","7","11","5","9","1","5","5","0","0","0","0","56"
"261.11.15.363.1.41","Lista","Lista 2M","5","7","1","14","4","8","0","1","0","0","1","2","43"
"261.11.15.363.1.41","Lista","Lista 5","0","1","0","1","1","0","0","0","0","3","0","0","6"
"261.11.15.363.1.41","Lista","Lista 7","6","0","0","0","0","0","0","0","0","0","1","0","7"
"261.11.15.363.1.41","Blanco","VOTO EN BLANCO","8"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","120"
