"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.16","Lista","Lista 2A","13","3","24","1","3","2","4","10","1","0","0","0","61"
"261.11.15.363.1.16","Lista","Lista 2M","8","8","0","8","3","3","0","0","0","1","1","3","35"
"261.11.15.363.1.16","Lista","Lista 5","0","1","0","1","0","1","0","0","0","0","0","2","5"
"261.11.15.363.1.16","Lista","Lista 7","2","0","0","0","0","0","0","0","0","0","0","0","2"
"261.11.15.363.1.16","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","4"
"Votos a Computar","0"
"Total General","111"
