"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.19","Lista","Lista 2A","26","4","11","0","7","3","3","8","0","2","0","1","65"
"261.11.15.363.1.19","Lista","Lista 2M","12","4","1","9","4","3","1","0","0","1","0","6","41"
"261.11.15.363.1.19","Lista","Lista 5","0","0","0","0","0","0","0","0","0","1","0","1","2"
"261.11.15.363.1.19","Lista","Lista 7","2","1","1","0","0","0","2","0","0","0","0","0","6"
"261.11.15.363.1.19","Blanco","VOTO EN BLANCO","6"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","120"
