"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.2","Lista","Lista 2A","16","9","14","2","5","8","5","7","0","0","0","4","70"
"261.11.15.363.1.2","Lista","Lista 2M","6","2","1","9","6","2","2","2","0","0","0","1","31"
"261.11.15.363.1.2","Lista","Lista 5","1","0","1","0","1","1","0","0","0","0","0","0","4"
"261.11.15.363.1.2","Lista","Lista 7","3","2","2","0","0","0","0","0","0","0","0","0","7"
"261.11.15.363.1.2","Blanco","VOTO EN BLANCO","2"
"Votos NULOS","0"
"Votos a Computar","1"
"Total General","115"
