"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.15","Lista","Lista 2A","17","9","12","0","2","4","15","11","0","4","1","0","75"
"261.11.15.363.1.15","Lista","Lista 2M","18","4","0","6","3","2","1","0","0","1","0","5","40"
"261.11.15.363.1.15","Lista","Lista 5","1","1","0","0","1","1","0","0","0","0","0","0","4"
"261.11.15.363.1.15","Lista","Lista 7","1","0","1","0","0","0","1","0","0","0","0","0","3"
"261.11.15.363.1.15","Blanco","VOTO EN BLANCO","7"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","130"
