"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.13","Lista","Lista 2A","10","9","17","1","23","3","8","3","1","1","0","1","77"
"261.11.15.363.1.13","Lista","Lista 2M","8","1","8","6","11","4","0","2","0","0","0","21","61"
"261.11.15.363.1.13","Lista","Lista 5","0","1","0","0","0","0","0","1","0","1","0","0","3"
"261.11.15.363.1.13","Lista","Lista 7","1","1","1","0","1","0","2","0","0","0","0","0","6"
"261.11.15.363.1.13","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","1"
"Votos a Computar","2"
"Total General","154"
