"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.26","Lista","Lista 2A","8","11","27","3","8","7","4","5","0","3","0","1","77"
"261.11.15.363.1.26","Lista","Lista 2M","9","7","0","12","1","3","0","3","0","0","0","1","36"
"261.11.15.363.1.26","Lista","Lista 5","0","1","0","0","0","0","0","1","0","0","0","0","2"
"261.11.15.363.1.26","Lista","Lista 7","4","2","0","1","0","0","1","0","1","1","0","0","10"
"261.11.15.363.1.26","Blanco","VOTO EN BLANCO","0"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","125"
