"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.22","Lista","Lista 2A","18","6","20","1","11","2","6","5","0","1","1","0","71"
"261.11.15.363.1.22","Lista","Lista 2M","14","1","0","9","3","7","1","0","0","1","1","4","41"
"261.11.15.363.1.22","Lista","Lista 5","0","3","0","0","1","0","1","0","0","1","0","0","6"
"261.11.15.363.1.22","Lista","Lista 7","5","1","0","0","0","0","0","0","1","0","0","0","7"
"261.11.15.363.1.22","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","129"
