"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.12","Lista","Lista 2A","14","6","16","0","6","4","10","9","0","1","1","0","67"
"261.11.15.363.1.12","Lista","Lista 2M","8","6","0","14","4","0","1","1","0","0","0","1","35"
"261.11.15.363.1.12","Lista","Lista 5","0","2","0","1","0","0","1","0","0","0","0","0","4"
"261.11.15.363.1.12","Lista","Lista 7","3","2","0","0","1","0","0","1","0","0","0","0","7"
"261.11.15.363.1.12","Blanco","VOTO EN BLANCO","6"
"Votos NULOS","2"
"Votos a Computar","0"
"Total General","121"
