"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.53","Lista","Lista 2A","17","10","14","0","4","8","5","12","0","1","1","1","73"
"261.11.15.363.1.53","Lista","Lista 2M","7","4","0","8","2","9","2","1","0","0","1","1","35"
"261.11.15.363.1.53","Lista","Lista 5","0","0","0","1","0","0","0","0","0","0","0","0","1"
"261.11.15.363.1.53","Lista","Lista 7","1","2","0","0","0","0","1","0","0","1","0","0","5"
"261.11.15.363.1.53","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","118"
