"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.32","Lista","Lista 2A","16","9","14","0","3","1","5","17","0","0","0","0","65"
"261.11.15.363.1.32","Lista","Lista 2M","9","3","1","9","3","5","1","0","1","2","0","1","35"
"261.11.15.363.1.32","Lista","Lista 5","0","0","0","1","1","0","1","0","0","0","0","0","3"
"261.11.15.363.1.32","Lista","Lista 7","3","2","0","1","0","0","2","0","0","0","0","0","8"
"261.11.15.363.1.32","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","115"
