"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.20","Lista","Lista 2A","13","6","19","2","4","2","12","9","0","1","0","0","68"
"261.11.15.363.1.20","Lista","Lista 2M","4","5","0","10","4","2","1","2","0","0","2","2","32"
"261.11.15.363.1.20","Lista","Lista 5","0","0","1","0","2","0","1","0","0","0","0","1","5"
"261.11.15.363.1.20","Lista","Lista 7","0","2","0","0","1","0","1","0","0","0","0","0","4"
"261.11.15.363.1.20","Blanco","VOTO EN BLANCO","6"
"Votos NULOS","2"
"Votos a Computar","0"
"Total General","117"
