"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.7","Lista","Lista 2A","10","8","22","0","9","4","7","3","0","0","0","0","63"
"261.11.15.363.1.7","Lista","Lista 2M","7","4","0","3","5","2","1","1","0","1","0","2","26"
"261.11.15.363.1.7","Lista","Lista 5","1","1","1","0","0","0","1","0","0","0","1","1","6"
"261.11.15.363.1.7","Lista","Lista 7","6","0","0","0","0","0","2","0","1","0","1","0","10"
"261.11.15.363.1.7","Blanco","VOTO EN BLANCO","9"
"Votos NULOS","0"
"Votos a Computar","1"
"Total General","115"
