"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.35","Lista","Lista 2A","20","7","12","4","8","4","4","14","1","2","1","1","78"
"261.11.15.363.1.35","Lista","Lista 2M","8","6","1","7","5","4","2","1","0","0","2","1","37"
"261.11.15.363.1.35","Lista","Lista 5","0","0","1","0","2","0","0","0","0","0","0","0","3"
"261.11.15.363.1.35","Lista","Lista 7","3","1","1","0","0","0","0","0","0","0","0","0","5"
"261.11.15.363.1.35","Blanco","VOTO EN BLANCO","2"
"Votos NULOS","2"
"Votos a Computar","0"
"Total General","127"
