"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.10","Lista","Lista 2A","18","11","7","2","15","2","8","8","0","4","0","2","77"
"261.11.15.363.1.10","Lista","Lista 2M","9","7","2","12","8","2","0","2","0","0","0","4","46"
"261.11.15.363.1.10","Lista","Lista 5","2","0","1","1","0","0","1","0","0","0","0","1","6"
"261.11.15.363.1.10","Lista","Lista 7","1","2","1","0","0","1","0","0","0","0","0","0","5"
"261.11.15.363.1.10","Blanco","VOTO EN BLANCO","3"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","138"
