"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.33","Lista","Lista 2A","13","8","20","0","9","3","5","4","0","0","0","1","63"
"261.11.15.363.1.33","Lista","Lista 2M","3","6","0","8","6","2","0","1","0","2","1","3","32"
"261.11.15.363.1.33","Lista","Lista 5","1","1","1","2","3","0","0","0","0","0","0","0","8"
"261.11.15.363.1.33","Lista","Lista 7","7","2","0","0","0","0","1","1","0","0","0","0","11"
"261.11.15.363.1.33","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","118"
