"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.37","Lista","Lista 2A","23","6","21","0","7","5","5","11","0","3","1","1","83"
"261.11.15.363.1.37","Lista","Lista 2M","12","7","3","7","6","1","0","1","0","1","1","3","42"
"261.11.15.363.1.37","Lista","Lista 5","0","0","0","0","0","0","1","1","0","0","0","0","2"
"261.11.15.363.1.37","Lista","Lista 7","1","4","1","0","1","0","1","0","0","1","0","0","9"
"261.11.15.363.1.37","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","141"
