"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.1","Lista","Lista 2A","24","4","11","2","6","2","5","26","2","0","1","0","83"
"261.11.15.363.1.1","Lista","Lista 2M","7","5","2","3","3","6","0","0","0","1","0","1","28"
"261.11.15.363.1.1","Lista","Lista 5","0","0","1","1","1","2","0","0","0","1","0","0","6"
"261.11.15.363.1.1","Lista","Lista 7","6","0","0","0","0","0","1","1","0","0","0","0","8"
"261.11.15.363.1.1","Blanco","VOTO EN BLANCO","4"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","130"
