"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.46","Lista","Lista 2A","15","5","33","1","13","2","13","8","0","0","0","1","91"
"261.11.15.363.1.46","Lista","Lista 2M","10","3","1","9","5","1","0","0","0","1","0","4","34"
"261.11.15.363.1.46","Lista","Lista 5","0","0","0","0","0","1","0","0","0","0","0","0","1"
"261.11.15.363.1.46","Lista","Lista 7","0","0","1","0","0","0","0","0","0","0","0","0","1"
"261.11.15.363.1.46","Blanco","VOTO EN BLANCO","3"
"Votos NULOS","0"
"Votos a Computar","0"
"Total General","130"
