"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.21","Lista","Lista 2A","10","9","15","3","7","1","3","17","0","1","1","1","68"
"261.11.15.363.1.21","Lista","Lista 2M","9","6","0","4","2","1","0","1","0","0","1","2","26"
"261.11.15.363.1.21","Lista","Lista 5","2","2","2","1","0","0","1","1","0","0","0","0","9"
"261.11.15.363.1.21","Lista","Lista 7","6","0","6","1","0","1","1","1","0","0","0","0","16"
"261.11.15.363.1.21","Blanco","VOTO EN BLANCO","1"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","121"
