"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.18","Lista","Lista 2A","14","6","20","0","3","3","6","6","1","0","1","1","61"
"261.11.15.363.1.18","Lista","Lista 2M","6","5","1","7","4","4","0","0","0","1","0","1","29"
"261.11.15.363.1.18","Lista","Lista 5","0","0","2","0","2","0","0","0","0","0","0","0","4"
"261.11.15.363.1.18","Lista","Lista 7","4","0","0","0","0","0","0","0","1","1","0","0","6"
"261.11.15.363.1.18","Blanco","VOTO EN BLANCO","2"
"Votos NULOS","1"
"Votos a Computar","0"
"Total General","103"
