"Mesa","Clase","JUN / Nro.","1","2","3","4","5","6","7","8","9","10","11","12","Total"
"261.11.15.363.1.45","Lista","Lista 2A","14","4","16","1","8","4","6","8","0","0","1","0","62"
"261.11.15.363.1.45","Lista","Lista 2M","8","4","0","18","11","2","0","0","0","0","0","0","43"
"261.11.15.363.1.45","Lista","Lista 5","0","0","1","1","1","0","0","0","0","0","0","0","3"
"261.11.15.363.1.45","Lista","Lista 7","3","0","0","0","0","0","1","0","1","0","0","0","5"
"261.11.15.363.1.45","Blanco","VOTO EN BLANCO","2"
"Votos NULOS","0"
"Votos a Computar","2"
"Total General","117"
